market,symbol,user,max_pos,avg_pos,pnl_lt_redem,pnl_gauge_redem,pnl_lt_pps,pnl_gauge_pps,yb_received,yb_value_crvusd,yb_value_in_asset,net_pnl_redem,net_pnl_pps,addr_type,has_rescue,is_proxy_likely
5,tBTC,0x9a4f69eb91510814d4a83e28b2de97b9c3681ce2,1.0327620138357978,0.7939419144428219,0.04108538698935062,0.0,0.013099361839911014,0.0,0.0,0.0,0.0,0.04108538698935062,0.013099361839911014,EOA,false,false
5,tBTC,0x4bcc5ca6394971dde157dea794553d2b9de44b0f,1.0257553172486518,0.9350751031438816,0.004084102599781451,0.04212854490038396,0.00013382979198974624,0.004834378170006374,4403.41700558622,1914.1582090357194,0.021278962578399643,0.06749161007856505,0.026247170540395763,EOA,false,false
5,tBTC,0xabf2a7d999d7ebf2a0e29f267e6bc93198818a96,1.0250201568753743,0.999275064209995,0.02574509266537922,0.0,0.025595717475711516,0.0,0.0,0.0,0.0,0.02574509266537922,0.025595717475711516,Safe,true,true
5,tBTC,0xe9d0ded88bb4f78c405ae2382e3d92da5cf24321,1.020585221211021,1.0128174418974059,0.001255163834816588,0.0,0.0035205921241207483,0.0,0.0,0.0,0.0,0.001255163834816588,0.0035205921241207483,EOA,false,false
5,tBTC,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,1.0111094974511523,0.9964813852259987,0.0146281122251537,0.0,0.009517629303796463,0.0,0.0,0.0,0.0,0.0146281122251537,0.009517629303796463,EOA,false,false
5,tBTC,0xb04024dafde70eb61f71629e6acf47e72522eed4,1.009810165813632,0.95978591981438,0.03189541254218796,-0.05111393231362369,-0.02248913039799904,0.00328311417989103,4231.631362968239,616.1200826180925,0.009004434269287164,-0.010214085502148567,-0.010201581948820846,EOA,false,false
5,tBTC,0x622fa60141610e5391c62e30cd4d32944c0552d9,1.0069589565460186,0.05175026069284392,-0.05330360037525029,0.0,0.016393353337222125,0.0,0.0,0.0,0.0,-0.05330360037525029,0.016393353337222125,EOA,false,false
5,tBTC,0xca933d146e4aa74908df8f21f9e17ed6edfa6b6c,1.0025082690077889,1.0025082690077889,0.005580886956682451,0.0,0.005529721050150058,0.0,0.0,0.0,0.0,0.005580886956682451,0.005529721050150058,EOA,false,false
5,tBTC,0xae919831ae7c3bebfde21deb2ba8ba421c1319cc,0.9761467572207271,0.9650101436056527,0.0,-0.025311688019880072,0.0,-0.009758559710384168,6935.976028911441,2786.546698886222,0.030862613067363084,0.005550925047483012,0.021104053356978916,EOA,false,false
5,tBTC,0xa9ffe7dbe8cb20f493dbf875ff0fdb10fedbcc24,0.9756573501657362,0.955884768068578,-0.001016419010606901,-0.000673426442821162,0.002896774364444658,-0.01388647948882826,7076.755817212835,1595.251700300225,0.019547752820903794,0.01785790736747573,0.008558047696520193,EOA,false,false
5,tBTC,0x77cb6ed513a9e5d7cf11c1098449f1893bb6e0d9,0.9730457113965681,0.9714041024412582,-7.225316755095105e-7,0.028452605300796775,-8.348271000918938e-7,-0.024234404527539357,10037.35697002989,1815.5923437915792,0.02195841259627765,0.05041029536539891,-0.0022768267583617996,EOA,false,false
5,tBTC,0x54b3ff56f75671d91d85d44bccedbc9179e09afc,0.9701885435583266,0.96453300032814,0.001068774040359363,-0.024643598018469687,0.0005498553132820205,-0.02500348333545504,11032.91432649812,3152.004892438793,0.036802100987524566,0.013227277009414243,0.012348472965351548,EOA,false,false
5,tBTC,0xab9b533dfad86fe5508c2a74a1a806fce8b723cd,0.968747122459319,0.9575666877840194,0.00040335165677837564,-0.010213963032851768,0.0002498241509727617,-0.005054379849268757,6602.524824827245,1915.6848789524363,0.021900600108303633,0.012089988732230241,0.017096044410007637,EOA,false,false
5,tBTC,0x173663768f973a1b707a4c4a228f700c6590aac3,0.9679524411825613,0.962961158112089,0.0,-0.023975655418034127,0.0,-0.024666801225403805,11764.609671199445,2304.9628285313756,0.02807133755664472,0.004095682138610595,0.0034045363312409163,EOA,false,false
5,tBTC,0x9e65a68b05d06a054e07dc7060ec2bb8bc2b9313,0.9663133878803618,0.8976671036871745,0.1186306348345397,-0.10143978475316436,-0.015509742668362868,-0.0008776400221476982,6648.056798472529,1096.5398598411089,0.01626793733522197,0.033458787416597316,-0.00011944535528859643,EOA,false,false
5,tBTC,0x51612825f10a9feda69224c217e3674d50f770d4,0.9557790635340155,0.9557790635340155,0.0,-0.017159090849276932,0.0,-0.009301789222993172,3022.433422511814,1367.108225893929,0.015509120309286514,-0.0016499705399904176,0.006207331086293342,EOA,false,false
